"id","comitted_production_per_hour","hired_for_this","remarks","employee_id","skills_id","process_id","efficiency","smv"
"759","127",NULL,NULL,"12771","86","159",NULL,"0"
"763","80",NULL,NULL,"12893","92","310",NULL,"0"
"764","111",NULL,NULL,"12893","92","109",NULL,"0"
"771","100",NULL,NULL,"4684","94","328",NULL,"0"
"772","99",NULL,NULL,"4684","163","109",NULL,"0"
"779","116",NULL,NULL,"8535","89","297",NULL,"0"
"780","106",NULL,NULL,"8535","89","363",NULL,"0"
"789","121",NULL,NULL,"6813","104","338",NULL,"0"
"790","90",NULL,NULL,"6813","243","304",NULL,"0"
"791","58",NULL,NULL,"8876","86","302",NULL,"0"
"792","115",NULL,NULL,"8876","86","352",NULL,"0"
"797","120",NULL,NULL,"8959","86","353",NULL,"0"
"798","109",NULL,NULL,"8959","87","167",NULL,"0"
"801","70",NULL,NULL,"9013","92","365",NULL,"0"
"802","82",NULL,NULL,"9013","93","366",NULL,"0"
"810","82",NULL,NULL,"3272","86","106",NULL,"0"
"813","170",NULL,NULL,"3209","86","345","83","0.3"
"814","145",NULL,NULL,"3209","86","292","79","0.33"
"829","146",NULL,NULL,"4163","93","195",NULL,"0"
"835","113",NULL,NULL,"105","86","136",NULL,"0"
"836","100",NULL,NULL,"105","86","131",NULL,"0"
"837","100",NULL,NULL,"105","86","106",NULL,"0"
"838","80",NULL,NULL,"105","86","303",NULL,"0"
"839","120",NULL,NULL,"105","86","293",NULL,"0"
"855","60",NULL,NULL,"206","86","303",NULL,"0"
"856","180",NULL,NULL,"206","86","369",NULL,"0"
"857","144",NULL,NULL,"206","86","297",NULL,"0"
"871","180",NULL,NULL,"136","86","331",NULL,"0"
"872","90",NULL,NULL,"136","86","291",NULL,"0"
"873","100",NULL,NULL,"136","86","313",NULL,"0"
"905","140",NULL,NULL,"440","93","365",NULL,"0"
"906","160",NULL,NULL,"440","93","109",NULL,"0"
"907","150",NULL,NULL,"440","163","108",NULL,"0"
"908","60",NULL,NULL,"450","89","329",NULL,"0"
"909","140",NULL,NULL,"450","86","300",NULL,"0"
"910","66",NULL,NULL,"450","86","313",NULL,"0"
"913","200",NULL,NULL,"736","87","297",NULL,"0"
"914","128",NULL,NULL,"736","86","300",NULL,"0"
"915","55",NULL,NULL,"319","86","339",NULL,"0"
"916","112",NULL,NULL,"319","86","336",NULL,"0"
"936","160",NULL,NULL,"657","86","373",NULL,"0"
"937","92",NULL,NULL,"657","86","131",NULL,"0"
"938","180",NULL,NULL,"679","93","195",NULL,"0"
"939","97",NULL,NULL,"679","93","311",NULL,"0"
"940","89",NULL,NULL,"691","93","310",NULL,"0"
"941","83",NULL,NULL,"691","93","109",NULL,"0"
"942","188",NULL,NULL,"691","93","195",NULL,"0"
"943","85",NULL,NULL,"703","90","331",NULL,"0"
"944","154",NULL,NULL,"703","86","159",NULL,"0"
"945","150",NULL,NULL,"705","93","195",NULL,"0"
"946","133",NULL,NULL,"707","86","325",NULL,"0"
"951","121",NULL,NULL,"3311","86","292",NULL,"0"
"952","180",NULL,NULL,"3311","93","195",NULL,"0"
"953","87",NULL,NULL,"3211","86","298",NULL,"0"
"955","80","yes",NULL,"14310","13","79",NULL,"0"
"956","120","yes",NULL,"14310","15","95",NULL,"0"
"957","80","yes",NULL,"14310","16","81",NULL,"0"
"958","150","yes",NULL,"14310","15","58",NULL,"0"
"959","110","yes",NULL,"14310","16","95",NULL,"0"
"960","80","yes",NULL,"14311","15","35",NULL,"0"
"961","100","yes",NULL,"14311","13","79",NULL,"0"
"962","130","yes",NULL,"14311","14","58",NULL,"0"
"963","90","yes",NULL,"14312","8","97",NULL,"0"
"964","80","yes",NULL,"14312","8","66",NULL,"0"
"965","110","yes",NULL,"14312","15","35",NULL,"0"
"966","80","yes",NULL,"14312","14","80",NULL,"0"
"967","60","yes",NULL,"14315","11","68",NULL,"0"
"968","90","yes",NULL,"14315","8","72",NULL,"0"
"969","150","yes",NULL,"14315","11","46",NULL,"0"
"970","80","yes",NULL,"14315","8","92",NULL,"0"
"971","90","yes",NULL,"14315","8","97",NULL,"0"
"972","70","yes",NULL,"14316","16","61",NULL,"0"
"973","80","yes",NULL,"14316","16","81",NULL,"0"
"974","120","yes",NULL,"14316","12","46",NULL,"0"
"975","120","yes",NULL,"14317","8","7",NULL,"0"
"976","120","yes",NULL,"14317","8","35",NULL,"0"
"977","90","yes",NULL,"14317","8","16",NULL,"0"
"978","60","yes",NULL,"14318","8","87",NULL,"0"
"979","120","yes",NULL,"14318","8","35",NULL,"0"
"980","110","yes",NULL,"14318","8","48",NULL,"0"
"981","120","yes",NULL,"14320","8","46",NULL,"0"
"982","100","yes",NULL,"14320","8","93",NULL,"0"
"983","60","yes",NULL,"14320","8","63",NULL,"0"
"984","100","yes",NULL,"14320","8","67",NULL,"0"
"985","100","yes",NULL,"14324","16","81",NULL,"0"
"986","90","yes",NULL,"14324","15","96",NULL,"0"
"987","80","yes",NULL,"14324","15","79",NULL,"0"
"988","70","yes",NULL,"14328","8","67",NULL,"0"
"989","70","yes",NULL,"14328","8","97",NULL,"0"
"990","60","yes",NULL,"14328","8","76",NULL,"0"
"991","100","yes",NULL,"14328","8","92",NULL,"0"
"992","90","yes",NULL,"14329","15","35",NULL,"0"
"993","80","yes",NULL,"14329","15","79",NULL,"0"
"994","140","yes",NULL,"14330","11","93",NULL,"0"
"995","90","yes",NULL,"14330","8","72",NULL,"0"
"996","100","yes",NULL,"14330","8","92",NULL,"0"
"997","150","yes",NULL,"14330","12","46",NULL,"0"
"1011","120",NULL,NULL,"4691","86","323",NULL,"0"
"1012","100",NULL,NULL,"5110","86","300",NULL,"0"
"1013","78",NULL,NULL,"5160","86","298",NULL,"0"
"1014","90",NULL,NULL,"5160","86","300",NULL,"0"
"1018","120",NULL,NULL,"8787","163","328",NULL,"0"
"1019","90",NULL,NULL,"8787","86","106",NULL,"0"
"1027","120","yes",NULL,"14333","15","58",NULL,"0"
"1028","70","yes",NULL,"14333","14","79",NULL,"0"
"1029","100","yes",NULL,"14333","14","96",NULL,"0"
"1032","69",NULL,NULL,"9054","86","326",NULL,"0"
"1033","66",NULL,NULL,"9054","87","329",NULL,"0"
"1034","123",NULL,NULL,"9052","86","376",NULL,"0"
"1037","116",NULL,NULL,"9678","92","109",NULL,"0"
"1038","96",NULL,NULL,"9678","92","310",NULL,"0"
"1039","120","yes",NULL,"14334","15","96",NULL,"0"
"1040","100","yes",NULL,"14334","15","79",NULL,"0"
"1041","70","yes",NULL,"14334","15","58",NULL,"0"
"1043","100",NULL,NULL,"9862","86","292",NULL,"0"
"1044","128",NULL,NULL,"9862","89","108",NULL,"0"
"1045","90",NULL,NULL,"10405","86","110",NULL,"0"
"1046","124",NULL,NULL,"10405","86","336",NULL,"0"
"1047","62",NULL,NULL,"10405","86","303",NULL,"0"
"1048","83",NULL,NULL,"10414","86","140",NULL,"0"
"1049","77",NULL,NULL,"10414","86","302",NULL,"0"
"1054","121",NULL,NULL,"11009","242","293",NULL,"0"
"1055","115",NULL,NULL,"11013","86","325",NULL,"0"
"1056","64",NULL,NULL,"11013","86","303",NULL,"0"
"1057","57",NULL,NULL,"12664","86","303",NULL,"0"
"1058","65",NULL,NULL,"12664","86","325",NULL,"0"
"1061","61",NULL,NULL,"12896","86","350",NULL,"0"
"1065","80",NULL,NULL,"608","93","310",NULL,"0"
"1066","100",NULL,NULL,"608","93","109",NULL,"0"
"1067","150",NULL,NULL,"608","93","195",NULL,"0"
"1083","83",NULL,NULL,"758","86","106",NULL,"0"
"1084","73",NULL,NULL,"758","86","302",NULL,"0"
"1085","120","yes",NULL,"14352","8","45",NULL,"0"
"1086","100","yes",NULL,"14352","8","7",NULL,"0"
"1087","100","yes",NULL,"14352","8","6",NULL,"0"
"1088","150","yes",NULL,"14365","16","81",NULL,"0"
"1089","150","yes",NULL,"14365","16","58",NULL,"0"
"1090","130","yes",NULL,"14365","16","60",NULL,"0"
"1091","150","yes",NULL,"14365","16","95",NULL,"0"
"1092","100","yes",NULL,"14366","8","7",NULL,"0"
"1093","120","yes",NULL,"14366","11","59",NULL,"0"
"1094","120","yes",NULL,"14366","12","57",NULL,"0"
"1095","100","yes",NULL,"14366","8","6",NULL,"0"
"1096","80","yes",NULL,"14367","16","81",NULL,"0"
"1097","120","yes",NULL,"14367","16","95",NULL,"0"
"1098","80","yes",NULL,"14367","15","79",NULL,"0"
"1099","120","yes",NULL,"14367","15","95",NULL,"0"
"1100","150","yes",NULL,"14367","13","58",NULL,"0"
"1123","150",NULL,NULL,"2055","245","197","78","0.68"
"1124","240",NULL,NULL,"2055","177","196","80","0.78"
"1125","120",NULL,NULL,"2059","165","379","75","0.65"
"1126","100",NULL,NULL,"2059","168","385","71","0.64"
"1127","120",NULL,NULL,"2066","239","381","66","0.5"
"1128","138",NULL,NULL,"2066","165","202","55","0.45"
"1129","60",NULL,NULL,"2066","165","198","64","0.55"
"1130","65",NULL,NULL,"2071","172","390","55","0.7"
"1131","100",NULL,NULL,"2071","172","216","75","0.5"
"1132","85",NULL,NULL,"2080","165","380","75","0.65"
"1133","80",NULL,NULL,"2080","249","380","64","0.45"
"1137","120",NULL,NULL,"2091","165","381",NULL,"0"
"1138","150",NULL,NULL,"2091","166","203",NULL,"0"
"1139","120",NULL,NULL,"2091","165","202",NULL,"0"
"1145","80",NULL,NULL,"2154","172","201",NULL,"0"
"1146","150",NULL,NULL,"2103","165","394","70","0.4"
"1147","100",NULL,NULL,"2103","165","385","65","0.45"
"1148","144",NULL,NULL,"2103","165","395","75","0.4"
"1176","144",NULL,NULL,"2463","245","197",NULL,"0"
"1177","360",NULL,NULL,"2463","177","196",NULL,"0"
"1198","105",NULL,NULL,"2147","168","260",NULL,"0"
"1199","80",NULL,NULL,"2155","249","206","80","0.6"
"1200","100",NULL,NULL,"2155","178","510","83","0.5"
"1201","124",NULL,NULL,"2158","165","382","70","0.6"
"1202","150",NULL,NULL,"2158","165","385","80","0.6"
"1209","Bon Top Stitch+Back Pocket Join+Front Pocket Rolling",NULL,NULL,"14368",NULL,NULL,NULL,"0"
"1216","SIDE TOP STITCH (FOLDER)+WAIST BELT TOP STITCH(FOLDER)+SLEEVE JOIN",NULL,NULL,"14369",NULL,NULL,NULL,"0"
"1220","200",NULL,NULL,"2138","165","285",NULL,"0"
"1221","120",NULL,NULL,"2138","165","223",NULL,"0"
"1222","120",NULL,NULL,"2138","165","228",NULL,"0"
"1226","BON TOPSTITCH+BOTTOM HEM+POCKET JOIN+ZIPPER JOIN",NULL,NULL,"14370",NULL,NULL,NULL,"0"
"1227","240",NULL,NULL,"2169","177","196",NULL,"0"
"1228","514",NULL,NULL,"2169","183","410",NULL,"0"
"1229","120",NULL,NULL,"2169","245","197",NULL,"0"
"1230","ZIPPER TOP STITCH+COLLAR CLOSING+BACK YOKE JOIN+BOTTOM JOIN",NULL,NULL,"14371",NULL,NULL,NULL,"0"
"1241","144",NULL,NULL,"2126","165","209",NULL,"0"
"1242","60",NULL,NULL,"2126","166","380",NULL,"0"
"1243","133",NULL,NULL,"2126","165","228",NULL,"0"
"1247","QI-S","yes","100","14373",NULL,NULL,NULL,"0"
"1249","IE EXPART","yes",NULL,"14377",NULL,NULL,NULL,"0"
"1254","Garment crafting+Fitness ""Ironman""+Iron Man (the Marvel superhero)","yes",NULL,"14380",NULL,NULL,"65","0"
"1255","100% folding",NULL,NULL,"14381",NULL,NULL,"100","0"
"1256","100 % good working",NULL,NULL,"14382",NULL,NULL,NULL,"0"
"1257","100% god working",NULL,NULL,"14383",NULL,NULL,NULL,"0"
"1258","SAMPLE WISE ALL PROSESS","yes",NULL,"14384",NULL,NULL,NULL,"0"
"1259","Sample Wise all Process",NULL,NULL,"14385",NULL,NULL,NULL,"0"
"1260","Sample wise all process",NULL,NULL,"14386",NULL,NULL,NULL,"0"
"1261","line control expart",NULL,NULL,"14388",NULL,NULL,NULL,"0"
"1262","sewing all process line control and good out put production","yes",NULL,"14389",NULL,NULL,NULL,"0"
"1266","All Processes control",NULL,NULL,"14391",NULL,NULL,NULL,"0"
"1267","10 YEARS EXPERIENCE","yes",NULL,"14392",NULL,NULL,NULL,"0"
"1271","150",NULL,NULL,"1991",NULL,NULL,NULL,"0"
"1272","180",NULL,NULL,"1991",NULL,NULL,NULL,"0"
"1273","150",NULL,NULL,"1991",NULL,NULL,NULL,"0"
"1274","100% Packing","yes",NULL,"14395",NULL,NULL,NULL,"0"
"1275","SIDE SEAM JOIN 125 + INSEAM JOIN 133+ ARMHOLE T/S 120","yes","67%","14397",NULL,NULL,"67","0"
"1280","113",NULL,NULL,"14408","93","195",NULL,"0"
"1281","155",NULL,NULL,"14408","93","335",NULL,"0"
"1282","Electrician Grate (A)","yes","A","7443",NULL,NULL,NULL,"0"
"1283","BK PKT 70+ BK PKT1/4 TOP TSC 80+J TOP STC120+SADE TOP STC80",NULL,NULL,"7948",NULL,NULL,NULL,"0"
"1284","cuff top stc 40+zpr top stc30+lbl join 50",NULL,NULL,"7297",NULL,NULL,NULL,"0"
"1285","BK PKT JN 60+BK PKT 1/4 TOP STC 80+MOUT 100+SIDE TOP 80",NULL,NULL,"7234",NULL,NULL,NULL,"0"
"1286","HOOD JOIN 50+HOOD RLNG 60+SHALDE 60+SLDR TOP STC 60",NULL,NULL,"7947",NULL,NULL,"60","0"
"1287","BONE TOP STC 150+FACING JOIN 120+SIDE CDE 100+LATTEN PATH ATTACH 100 NECK 60",NULL,NULL,"7870",NULL,NULL,"90","0"
"1288","BK PKT J 80+BONE T STC 60+BELT JOIN 70+ZPR T STC 60","yes",NULL,"7792",NULL,NULL,"70","0"
"1289","BON TOP 40+BELT 60+FLAP 60+FLAP 1/4 TOP 60+HOOD 60","yes",NULL,"7794",NULL,NULL,"60","0"
"1290","BK PLT J 60+BK PKT 1/4 T STC60+SIDE TOP 80+COLLER MAKE 50CUD 50+CLOUR J 50","yes",NULL,"7925",NULL,NULL,"70","0"
"1291","COLLER TOP SIDE 120+BON T STC120+BKPKT 1/480+CLR T SIDE 60","yes",NULL,"7871",NULL,NULL,"72","0"
"1292","side seam60+in seem80+sleve join50+anm 60","yes",NULL,"7800",NULL,NULL,"80","0"
"1293","bnt join 60+pkt seam j 60+flap jnt 70+clr j 70","yes",NULL,"7849",NULL,NULL,"70","0"
"1294","BTM HEM80+MOUTH CLS 80+PKT J80+ZPR50","yes",NULL,"7815",NULL,NULL,"80","0"
"1295","qualting t/s hood20+lavel atc60+cuff60+frnt pkt 40","yes",NULL,"7897",NULL,NULL,"58","0"
"1296","zpr jnt 80+pkt jnt70+pkt roling100","yes",NULL,"7812",NULL,NULL,"65","0"
"1297","BON PK ATC80+BONPKT90+SIDE TC150BON UPR75","yes",NULL,"7817",NULL,NULL,"80","0"
"1298","BNT JNT 50+J STC 80+SIDE STC 55+PKT 1/465","yes",NULL,"7783",NULL,NULL,"70","0"
"1299","mth cls top 150+btm180+bonpkt atc100+btm 100","yes",NULL,"7850",NULL,NULL,"78","0"
"1300","BK T/S 120+LOOP JNT 60+BK PKT60","yes",NULL,"7935",NULL,NULL,"65","0"
"1301","JNT TOP STC70+ZPR ATC 65+BK JNT 50","yes",NULL,"7329",NULL,NULL,"55","0"
"1302","LOOP 80+BODY 75+BTM HEEM 88","yes",NULL,"7681",NULL,NULL,"78","0"
"1303","CORD STC 100+FNT PKT 110+FNT PKT BAG JNT 120","yes",NULL,"7785",NULL,NULL,"52","0"
"1304","100","yes",NULL,"14416","15","96","67","0.6"
"1305","70","yes",NULL,"14416","15","79","70","0"
"1306","120","yes",NULL,"14416","15","49","60","0"
"1307","100","yes",NULL,"14416","15","61","67","0"
"1322","120",NULL,NULL,"2003","172","201",NULL,"0"
"1323","130",NULL,NULL,"2003","250","287",NULL,"0"
"1324","80",NULL,NULL,"2003","250","406",NULL,"0"
"1325","110",NULL,NULL,"2003","172","388",NULL,"0"
"1327","100",NULL,NULL,"2025","245","415",NULL,"0"
"1328","80",NULL,NULL,"2025","245","412",NULL,"0"
"1335","94",NULL,NULL,"2043","165","403",NULL,"0"
"1336","55",NULL,NULL,"2043","165","286",NULL,"0"
"1337","150",NULL,NULL,"2043","165","247",NULL,"0"
"1341","109","yes",NULL,"1450","93","417","73","0.4"
"1342","110",NULL,NULL,"1450","93","418","73","0.4"
"1353","180",NULL,NULL,"2094","250","287",NULL,"0"
"1354","120",NULL,NULL,"2094","250","406",NULL,"0"
"1355","150",NULL,NULL,"2094","250","421",NULL,"0"
"1359","76",NULL,NULL,"2117","165","228","83","26"
"1360","84",NULL,NULL,"2117","165","403","84","0"
"1361","175",NULL,NULL,"2117","165","249","88","0"
"1365","wst blt jnt60+side pannal 45+bk  pkt 75slev join 40+btm hem 80",NULL,NULL,"7679",NULL,NULL,NULL,"0"
"1387","IE EXPART",NULL,NULL,"14445",NULL,NULL,NULL,"0"
"1399","90","yes",NULL,"14467","15","79","90","0"
"1400","110","yes",NULL,"14467","15","94","92","0"
"1401","60","yes",NULL,"14467","8","62","60","0"
"1402","110","yes",NULL,"14467","8","45","73","0"
"1411","109",NULL,NULL,"5049","249","380",NULL,"0"
"1412","137",NULL,NULL,"5049","250","214",NULL,"0"
"1413","123",NULL,NULL,"5049","172","398",NULL,"0"
"1423","150",NULL,NULL,"2309","165","405",NULL,"0"
"1434","116",NULL,NULL,"3105","165","421",NULL,"0"
"1435","124",NULL,NULL,"3105","169","460",NULL,"0"
"1436","128",NULL,NULL,"3105","166","461",NULL,"0"
"1437","210","yes",NULL,"14476","254","456","84","0"
"1438","125","yes",NULL,"14476","31","451","83","0"
"1439","260","yes",NULL,"14476","254","452","87","0"
"1443","130","yes",NULL,"14465","31","451","87","0"
"1444","200","yes",NULL,"14465","254","456","80","0"
"1445","250","yes",NULL,"14465","254","452","83","0"
"1452","80","yes",NULL,"14486","16","81","67","0"
"1453","60","yes",NULL,"14486","15","79","60","0"
"1454","100","yes",NULL,"14486","15","95","67","0"
"1455","150","yes",NULL,"14486","15","61","75","0"
"1456","100","yes",NULL,"14486","8","18","67","0"
"1457","100","yes",NULL,"14488","15","79","100","0"
"1458","70","yes",NULL,"14488","8","62","70","0"
"1459","120","yes",NULL,"14488","254","63","100","0"
"1460","130","yes",NULL,"14488","16","81","87","0"
"1461","100","yes",NULL,"14491","8","18","67","0"
"1462","90","yes",NULL,"14491","8","74","75","0"
"1463","60","yes",NULL,"14491","9","26","60","0"
"1466","102",NULL,NULL,"3732","172","285",NULL,"0"
"1467","128",NULL,NULL,"3732","172","259",NULL,"0"
"1472","80","yes",NULL,"14501","252","88","80","0"
"1473","100","yes",NULL,"14501","16","96","67","0"
"1474","150","yes",NULL,"14501","16","58","88","0"
"1475","120","yes",NULL,"14501","16","56","80","0"
"1476","70","yes",NULL,"14501","16","81","70","0"
"1477","70","yes",NULL,"14501","11","97","70","0"
"1478","60","yes",NULL,"14501","8","62","60","0"
"1479","90","yes",NULL,"14502","8","7","60","0"
"1480","100","yes",NULL,"14502","8","41","67","0"
"1481","100","yes",NULL,"14502","8","433","67","0"
"1482","70","yes",NULL,"14503","252","88","70","0"
"1483","80","yes",NULL,"14503","252","89","67","0"
"1484","150","yes",NULL,"14503","16","58","88","0"
"1485","100","yes",NULL,"14503","16","56","67","0"
"1486","80","yes",NULL,"14503","16","96","67","0"
"1487","60","yes",NULL,"14503","15","79","60","0"
"1488","150","yes",NULL,"14503","16","95","75","0"
"1492","116",NULL,NULL,"4902","165","259",NULL,"0"
"1500","PKT 80+ZPR70+J STC75","yes",NULL,"7859",NULL,NULL,"62","0"
"1501","BK STC 100+ BK PKT 100+ BK JNT 100","yes",NULL,"7917",NULL,NULL,"60","0"
"1502","BTM HEM 95+MOUTH CLOS 105+BK PKT 72+SIDE 53",NULL,NULL,"7767",NULL,NULL,NULL,"0"
"1504","100","yes",NULL,"14506","8","433","67","0"
"1505","100","yes",NULL,"14506","8","7","67","0"
"1506","60","yes",NULL,"14506","15","79","60","0"
"1507","120","yes",NULL,"14506","15","58","70","0"
"1508","90","yes",NULL,"14506","14","95","60","0"
"1516","100",NULL,NULL,"4792","172","379",NULL,"0"
"1517","112",NULL,NULL,"4792","165","471",NULL,"0"
"1519","123",NULL,NULL,"4797","165","472",NULL,"0"
"1521","110",NULL,NULL,"4945","165","206",NULL,"0"
"1525","107",NULL,NULL,"4766","250","398",NULL,"0"
"1526","108",NULL,NULL,"4766","249","380",NULL,"0"
"1530","114",NULL,NULL,"4845","165","460",NULL,"0"
"1531","107",NULL,NULL,"4845","165","471",NULL,"0"
"1534","85",NULL,NULL,"4763","165","419",NULL,"0"
"1535","92",NULL,NULL,"4763","165","420",NULL,"0"
"1552","350","yes",NULL,"14507","255","455","88","0"
"1553","300","yes",NULL,"14507","32","454","75","0"
"1554","115",NULL,NULL,"6853","165","209",NULL,"0"
"1555","148",NULL,NULL,"6853","165","478",NULL,"0"
"1557","86",NULL,NULL,"8549","165","479",NULL,"0"
"1558","64",NULL,NULL,"8549","165","464",NULL,"0"
"1571","102",NULL,NULL,"8862","249","380",NULL,"0"
"1572","87",NULL,NULL,"8862","172","481",NULL,"0"
"1581","57",NULL,NULL,"8961","165","380",NULL,"0"
"1582","58",NULL,NULL,"8961","165","419",NULL,"0"
"1583","64",NULL,NULL,"8961","165","228",NULL,"0"
"1588","103",NULL,NULL,"9029","165","467",NULL,"0"
"1589","58",NULL,NULL,"9029","165","419",NULL,"0"
"1590","97",NULL,NULL,"9029","165","484",NULL,"0"
"1591","78",NULL,NULL,"8964","172","388",NULL,"0"
"1592","81",NULL,NULL,"8964","172","201",NULL,"0"
"1601","100",NULL,NULL,"9113","165","387",NULL,"0"
"1602","97",NULL,NULL,"9113","165","480",NULL,"0"
"1603","115",NULL,NULL,"9129","165","401",NULL,"0"
"1604","97",NULL,NULL,"9129","165","466",NULL,"0"
"1605","105",NULL,NULL,"9571","165","198",NULL,"0"
"1606","69",NULL,NULL,"9571","165","419",NULL,"0"
"1623","97",NULL,NULL,"9885","245","412",NULL,"0"
"1624","133",NULL,NULL,"9885","183","410",NULL,"0"
"1625","124",NULL,NULL,"9885","172","398",NULL,"0"
"1633","100",NULL,NULL,"9989","165","228",NULL,"0"
"1634","100",NULL,NULL,"9989","165","245",NULL,"0"
"1639","90",NULL,NULL,"10391","165","198",NULL,"0"
"1640","65",NULL,NULL,"10391","165","419",NULL,"0"
"1641","127",NULL,NULL,"10391","165","420",NULL,"0"
"1642","112",NULL,NULL,"10398","245","415",NULL,"0"
"1643","120",NULL,NULL,"10398","245","412",NULL,"0"
"1644","65",NULL,NULL,"10400","165","209",NULL,"0"
"1645","78",NULL,NULL,"10400","165","403",NULL,"0"
"1662","147",NULL,NULL,"12567","250","287",NULL,"0"
"1663","102",NULL,NULL,"12567","250","405",NULL,"0"
"1664","124",NULL,NULL,"12567","250","398",NULL,"0"
"1665","77",NULL,NULL,"12567","249","497",NULL,"0"
"1666","80",NULL,NULL,"12567","172","388",NULL,"0"
"1667","139",NULL,NULL,"12675","165","490",NULL,"0"
"1668","121",NULL,NULL,"12675","165","253",NULL,"0"
"1680","102",NULL,NULL,"13071","165","198",NULL,"0"
"1681","74",NULL,NULL,"13071","165","403",NULL,"0"
"1684","72",NULL,NULL,"4779","165","209",NULL,"0"
"1708","92",NULL,NULL,"13334","165","403",NULL,"0"
"1709","56",NULL,NULL,"13334","165","271",NULL,"0"
"1710","118",NULL,NULL,"13305","165","490",NULL,"0"
"1711","100",NULL,NULL,"13332","172","390",NULL,"0"
"1712","124",NULL,NULL,"13332","172","398",NULL,"0"
"1713","85",NULL,NULL,"13319","165","497",NULL,"0"
"1714","98",NULL,NULL,"13319","165","198",NULL,"0"
"1718","85",NULL,NULL,"13446","165","198",NULL,"0"
"1719","70",NULL,NULL,"13446","165","419",NULL,"0"
"1724","63",NULL,NULL,"13380","165","419",NULL,"0"
"1725","80",NULL,NULL,"13380","165","503",NULL,"0"
"1729","100",NULL,NULL,"13329","172","388",NULL,"0"
"1730","97",NULL,NULL,"13329","172","398",NULL,"0"
"1731","124",NULL,NULL,"13329","250","405",NULL,"0"
"1732","35",NULL,NULL,"13452","165","504",NULL,"0"
"1733","66",NULL,NULL,"13452","165","505",NULL,"0"
"1736","115",NULL,NULL,"13466","172","506",NULL,"0"
"1737","71",NULL,NULL,"13466","172","201",NULL,"0"
"1742","ARM HOLE TS110+ZPR 80+BK PKT 100","yes",NULL,"7733",NULL,NULL,"65","0"
"1747","210",NULL,NULL,"13449","245","307",NULL,"0"
